Account ID,Account Name,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Ryan Minter,Calls - Alicia Gopal,Calls - Emily Murnane,Calls - Ali Cohen,Calls - Ben Laddis,Calls - Sydney Ireland,Calls - Catherine Silvestri,Calls - Jenny Allison,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Hugh Bargeron,Calls - Andy Blakely,Calls - Blake Anderson,Calls - Mihir Shah,Calls - Maia Golub,Calls - Shane Lieberman,Calls - Granger West
001Hr000028Zd6v,"City Of Gardendale, AL",32,2026-06-04,,,,25,,,,,,,,,,,,,,7,,
001Hr000028ZcYU,"City Of Page, AZ",32,2025-12-11,,,,,32,,,,,,,,,,,,,,,
001Hr000028ZdFE,"Town Of Westport, CT",32,2026-06-03,,,32,,,,,,,,,,,,,,,,,
001cv00000AuXN1,"City Of Jonestown, TX",32,2026-06-04,,,,,,,,,,32,,,,,,,,,,
001Hr000028ZcYv,"City Of Manassas Park, VA",32,2026-06-02,,,,,32,,,,,,,,,,,,,,,
001cv00000ZBiOO,"Town of Brookhaven, NY",32,2026-05-08,,,,,,32,,,,,,,,,,,,,,
001Hr000028Zcia,"City Of Orono, MN",31,2026-03-09,29,,,,,,,,,,,2,,,,,,,,
001Hr000028ZdK7,"Bradley County, TN",31,2026-05-08,,,9,,,,9,,7,,6,,,,,,,,,
001Hr000028ZcLe,"Town Of Leicester, MA",31,2026-04-06,,,,,,,,,20,,11,,,,,,,,,
001Hr000028Zdpq,"Pueblo County, CO",31,2026-05-27,,2,,,,,,5,,,24,,,,,,,,,
001Hr000028ZbpG,"City Of Huntington Park, CA",31,2026-02-26,,18,,,,,,13,,,,,,,,,,,,
001cv00000AuWc3,"City Of San Juan Bautista, CA",31,2025-12-15,,,,,8,,,,,,,,,,23,,,,,
001Hr000028ZcAp,"City Of Mountain View, CA",31,2026-05-28,,9,,,,,,22,,,,,,,,,,,,
001Hr000028ZdVB,"City Of Sun Prairie, WI",31,2026-02-13,31,,,,,,,,,,,,,,,,,,,
001Hr000028ZdC6,"City Of Raymore, MO",31,2026-04-29,,,,,,21,,,,,,10,,,,,,,,
001Hr000028Zd3x,"City Of Lebanon, MO",31,2026-04-17,,,,,,28,,,,,,3,,,,,,,,
001Hr000028ZbqI,"City Of Casselberry, FL",31,2026-02-25,,21,,,,,,,,,,10,,,,,,,,
001Hr000028ZcjA,"City Of Live Oak, CA",31,2026-05-22,,,,,,,,25,,3,,2,,,1,,,,,
001Hr000028Zbpy,"City Of Leesburg, FL",31,2026-02-25,,10,,,,,,,,,,21,,,,,,,,
001Hr000028ZdbP,"City Of West Bend, WI",31,2026-04-13,31,,,,,,,,,,,,,,,,,,,
001Hr000028ZbtJ,"Town Of Bethlehem, NY",31,2026-05-26,,,,,,13,,,,,,,18,,,,,,,
001cv00000AuaQl,"County Of Rockingham, VA",31,2026-03-02,,,,,11,,,,,,,,20,,,,,,,
001Hr000028ZcZc,"City Of Gunnison, CO",31,2026-06-01,,,,,,,,3,28,,,,,,,,,,,
001Hr000028ZbyJ,"City Of The Colony, TX",31,2026-01-13,,,,31,,,,,,,,,,,,,,,,
001Hr000028Zc7z,"Township Of Copley, OH",31,2026-05-20,,,,27,,,,,,,,,,,,,4,,,
001Hr000028ZdSf,"Sammamish, WA",31,2026-06-02,,,22,,,,,9,,,,,,,,,,,,
001Hr000028ZcFl,"Town Of Wells, ME",31,2026-04-24,,,20,,,,,,11,,,,,,,,,,,
001Hr000028ZdFk,"City Of Farmington Hills, MI",31,2026-01-26,31,,,,,,,,,,,,,,,,,,,
001cv00000AuXm1,"Village Of Lake Orion, MI",31,2025-12-15,,,,,31,,,,,,,,,,,,,,,
001Hr000028Zc0h,"City Of Dania Beach, FL",31,2026-02-24,21,10,,,,,,,,,,,,,,,,,,
001Hr000028Zcmk,"Town Of Chenango, NY",31,2026-06-04,,,2,,,29,,,,,,,,,,,,,,
001Hr000028Zcbm,"City Of St Ann, MO",30,2026-03-17,,,,,,21,,,,,,9,,,,,,,,
001Hr000028ZcXf,"Town Of Bloomfield, CT",30,2026-05-26,,,17,,,,,,,,13,,,,,,,,,
001Hr000028ZcsI,"City Of Gladstone, MO",30,2026-02-25,,,,,,23,,,,,,4,3,,,,,,,
001Hr000028ZdVx,"City Of River Falls, WI",30,2026-05-11,25,,,,,,,,,,5,,,,,,,,,
001Hr000028ZdLi,"Town Of Greenburgh, NY",30,2026-05-11,,,,,,24,,,,,,,6,,,,,,,
001Hr000028ZdHM,"Town Of Billerica, MA",30,2026-04-10,,,19,,,,,,,,11,,,,,,,,,
001Hr000028Zdgt,"City Of Santa Fe, NM",30,2026-02-19,,,18,,,,,,,,,,12,,,,,,,
001Hr000028ZcXJ,"City Of San Clemente, CA",30,2026-05-21,,9,8,,,,,13,,,,,,,,,,,,
001Hr000028ZcCT,"City Of Novato, CA",30,2025-11-17,,30,,,,,,,,,,,,,,,,,,
001cv00000B21yI,"City Of Schulenburg, TX",30,2026-04-30,,,,,,,,,,,,,,,30,,,,,
001Hr000028ZcJp,"City Of Edgewater, CO",30,2026-03-09,,,,,,,,1,,,29,,,,,,,,,
001Hr000028Zcyy,"City Of Alexander City, AL",30,2026-06-03,,11,,7,,,,,,,,,,,,,,12,,
001Hr000028Zbnp,"City Of Fountain Inn, SC",30,2026-04-08,,,,,,,,,,,,12,,18,,,,,,
001Hr000028Zd9G,"City Of Manchester, MO",30,2026-02-19,,,,,,27,,,,,,3,,,,,,,,
001Hr000028ZcO9,"City Of West Columbia, SC",30,2026-04-10,5,1,,,,,,,,,,13,,8,3,,,,,
001Hr000028ZcZS,"City Of Mercedes, TX",30,2026-03-09,,,,22,,,,,,,8,,,,,,,,,
001Hr000028Zcwc,"City Of Victoria, MN",30,2026-06-02,25,,,,,,,,,,,,,,5,,,,,
001Hr000028Zcor,"Village Of Round Lake Park, IL",30,2026-05-27,21,,,,,,,,,,,,8,,1,,,,,
001Hr000028ZcCX,"City Of Crystal, MN",30,2026-04-21,30,,,,,,,,,,,,,,,,,,,
001Hr000028ZcGi,"Town Of Wake Forest, NC",30,2026-06-03,30,,,,,,,,,,,,,,,,,,,
001Hr000028Zcnb,"Town Of Rehoboth, MA",30,2026-04-22,,,27,,,,,,,,3,,,,,,,,,
001Hr000028ZcUd,"City Of Wilson, NC",30,2026-04-23,30,,,,,,,,,,,,,,,,,,,
001cv00000AuXHv,"Borough Of Reynoldsville, PA",30,2026-02-25,,,,,30,,,,,,,,,,,,,,,
001Hr000028ZcU5,"City Of Sedona, AZ",30,2026-02-17,,,,,30,,,,,,,,,,,,,,,
001Hr000028ZcIr,City of Escondido,30,2026-04-10,,8,,,,,,22,,,,,,,,,,,,
001Hr000028ZcCP,"City Of San Luis, AZ",30,2026-02-10,,,,,30,,,,,,,,,,,,,,,
001Hr000028ZbsL,City of Inglewood,30,2026-05-01,,5,,,,,,25,,,,,,,,,,,,
001Hr000028ZbnJ,"City Of Kyle, TX",30,2026-04-15,,,,,,,,,,30,,,,,,,,,,
001cv00000AuaCz,"County Of Lincoln, TN",30,2026-06-02,,,,,,,10,,,,,,,,20,,,,,
001Hr000028Zc7R,"Town Of Riverhead, NY",30,2026-04-09,,,30,,,,,,,,,,,,,,,,,
001Hr000028ZdLa,"Township Of Macomb, MI",30,2026-03-26,30,,,,,,,,,,,,,,,,,,,
001cv00000AuaPE,"County Of Liberty, GA",30,2026-05-28,,,,,,,,,,,,,,30,,,,,,
001cv00000B21pk,"City Of Leavenworth, WA",30,2026-06-01,,,,,,,,30,,,,,,,,,,,,
001Hr000028ZdaS,"City of Carmel, IN",29,2026-06-04,17,,,,,,11,,,,,,1,,,,,,,
001Hr000028Zc66,"City Of Santa Monica, CA",29,2026-05-01,,8,,,,,,21,,,,,,,,,,,,
001Hr000028ZbrK,"City Of Cape Canaveral, FL",29,2025-08-20,,,,,,,,,,,,29,,,,,,,,
001Hr000028ZcMK,"City Of American Fork, UT",29,2026-05-29,,,,,,,,18,7,,,,4,,,,,,,
001Hr000028ZcJo,"City Of Elmira, NY",29,2026-03-25,,,22,,,4,,,,,,,3,,,,,,,
001Hr000028Zbtq,"City Of Cibolo, TX",29,2026-03-23,,,,15,,,,,,,14,,,,,,,,,
001Hr000028Zckd,"City Of Maryville, MO",29,2026-05-28,,,,,,15,,,5,,,9,,,,,,,,
001Hr000028ZcrF,"City Of Eureka, MO",29,2026-05-07,,,,,,20,,,,,,9,,,,,,,,
001Hr000028ZdAe,"City Of Alamogordo, NM",29,2025-11-13,,,20,,,,,,,,,9,,,,,,,,
001Hr000028ZbxX,"City Of Waukee, IA",29,2026-04-17,,,,,,7,,,,,,20,2,,,,,,,
001Hr000028Zcpj,"City Of Port Orange, FL",29,2026-04-23,,10,,,,,,,,,,19,,,,,,,,
001Hr000028ZcVO,"City Of Rocky Mount, NC",29,2025-09-23,29,,,,,,,,,,,,,,,,,,,
001Hr000028ZcZ7,"City Of Fillmore, CA",29,2026-01-13,,,,,24,,,,,,5,,,,,,,,,
001Hr000028Zdd2,"City Of Sheboygan, WI",29,2025-09-02,29,,,,,,,,,,,,,,,,,,,
001Hr000028ZdLn,"City Of Newcastle, OK",29,2026-05-14,,14,,,,,,,,15,,,,,,,,,,
001Hr000028Zdch,"City Of Lebanon, TN",29,2026-05-27,,,,,,,19,,,,10,,,,,,,,,
001Hr000028Zbvj,"Village Of Wesley Chapel, NC",29,2025-10-28,28,,,,,,,,,,,1,,,,,,,,
001Hr000028ZcFt,"City Of Sidney, NE",29,2026-05-20,,15,,,,14,,,,,,,,,,,,,,
001Hr000028ZcRI,"City Of Rogers, MN",29,2025-12-09,29,,,,,,,,,,,,,,,,,,,
001Hr000028ZcZr,"Town Of Estes Park, CO",29,2026-04-22,,,,,,,,13,16,,,,,,,,,,,
001Hr000028Zbn9,"City Of Huntsville, TX",29,2026-03-11,,,,29,,,,,,,,,,,,,,,,
001Hr000028Zbur,City of Redding,29,2026-06-02,,16,,,,,,,,13,,,,,,,,,,
001cv00000JFkkO,"County of Lorain, OH",29,2026-03-30,,,,29,,,,,,,,,,,,,,,,
001cv00000AuYNq,"Town Of North Canaan, CT",29,2026-05-12,,,23,,,,,,6,,,,,,,,,,,
001Hr000028ZdLM,"City Of Campbell, CA",29,2026-02-10,,,,,29,,,,,,,,,,,,,,,
001Hr000028Zc1u,"City Of Kirby, TX",29,2026-01-05,,,29,,,,,,,,,,,,,,,,,
001Hr000028Zc40,"City Of Camilla, GA",29,2026-06-02,,,,,,,,,,,,,1,28,,,,,,
001Hr000028Zddc,"City Of Hoover, AL",29,2026-04-24,,,,29,,,,,,,,,,,,,,,,
001Hr000028Zd5W,"City Of Menlo Park, CA",29,2026-06-02,,,,,25,,,4,,,,,,,,,,,,
001Hr000028Zcl0,"Town Of Georgetown, DE",29,2026-04-28,,,,,29,,,,,,,,,,,,,,,
001Hr000028ZcK5,"City Of Roy, UT",29,2026-04-23,,,,,,,,24,5,,,,,,,,,,,
001Hr000028ZdIX,"Village Of Glendale Heights, IL",29,2026-06-03,,,29,,,,,,,,,,,,,,,,,
001Hr000028ZcLS,"City of Pasadena, CA",29,2026-04-29,,,,,24,,,5,,,,,,,,,,,,
001Hr000028ZdGO,"City Of Columbia, TN",29,2026-05-08,,,,,,,18,,11,,,,,,,,,,,
001Hr000028Zd0C,"City Of Rye, NY",29,2026-05-01,,,21,,,8,,,,,,,,,,,,,,
001Hr000028ZddN,"City Of Alachua, FL",28,2026-02-06,,12,,,,,,,,,,15,,,1,,,,,
001Hr000028Zcf9,"City Of Valley, AL",28,2026-06-03,,,,12,,,,,,,8,,,,,,,8,,
001Hr000028Zcps,"City Of Bartlett, TN",28,2026-05-11,,,,,,,15,,8,,5,,,,,,,,,
001Hr000028ZcXI,City of Yucaipa,28,2026-05-22,,18,10,,,,,,,,,,,,,,,,,
001Hr000028ZcQF,City of Walnut Creek,28,2026-04-09,,12,,,,,,16,,,,,,,,,,,,
001Hr000028ZcAN,"City Of Gilroy, CA",28,2026-06-01,,15,,,,,,11,,,,,,,2,,,,,
001Hr000028ZcpH,"Town Of Mccordsville, IN",28,2026-05-07,,,,,,,5,,10,,,,13,,,,,,,
001Hr000028ZdEP,"City Of Norwood, OH",28,2026-05-20,,,,12,,,,,,,5,,,,,,11,,,
001Hr000028ZddH,"Madison County, TN",28,2026-04-23,,,,,,,17,,,,11,,,,,,,,,
001Hr000028Zc08,"City Of Fernley, NV",28,2026-04-22,,,,,19,,,,,,,9,,,,,,,,
001Hr000028Zdet,"City Of Framingham, MA",28,2026-03-11,,,18,,,,,,,,10,,,,,,,,,
001Hr000028ZdUR,"City Of Canton, OH",28,2026-04-13,,,,16,,,,,,,12,,,,,,,,,
001Hr000028ZdBO,"Town Of Glastonbury, CT",28,2026-06-03,,,17,,,,,,,,11,,,,,,,,,
001cv00000AuZsp,"County Of Inyo, CA",28,2026-05-20,,2,,,,,,16,,,,10,,,,,,,,
001Hr000028ZcRv,"Village Of Hillside, IL",28,2026-05-29,,,,,,,,,,19,,,9,,,,,,,
001cv00000AuZSQ,"City Of Creedmoor, NC",28,2026-02-20,28,,,,,,,,,,,,,,,,,,,
001Hr000028Zdhc,"City Of Edmond, OK",28,2026-06-02,,10,,,,,,,,18,,,,,,,,,,
001Hr000028ZdRN,"City Of South Euclid, OH",28,2026-04-23,,,,28,,,,,,,,,,,,,,,,
001Hr000028ZcZI,"City Of Alton, TX",28,2026-05-05,,,,21,,,,,,7,,,,,,,,,,
001Hr000028ZbtH,"City Of Fountain, CO",28,2025-11-25,,,,,,,,,28,,,,,,,,,,,
001Hr000028Zcgm,"City Of Grand Rapids, MN",28,2026-06-03,18,,,,,,,,,,,,,,10,,,,,
001cv00000AuaAp,"City Of Columbus, NE",28,2026-05-11,,8,,,,20,,,,,,,,,,,,,,
001cv00000AuWrM,"City Of Malakoff, TX",28,2026-05-22,,,5,,,,,,,21,,,,,2,,,,,
001Hr000028Zd4U,"City Of Lawndale, CA",28,2026-06-03,,,1,,27,,,,,,,,,,,,,,,
001Hr000028Zbu0,"City Of Rowlett, TX",28,2026-02-19,,,11,,,,,,,17,,,,,,,,,,
001Hr000028ZcM4,"Township Of Bethlehem, PA",28,2026-06-04,,,,,28,,,,,,,,,,,,,,,
001Hr000028ZbxL,"City Of Port Townsend, WA",28,2026-01-26,,,27,,,,,,,,,,,,1,,,,,
001Hr000028Zd1X,"City Of Pell City, AL",28,2026-06-01,,,,16,,,,,,,,,,,,,,12,,
001cv00000B2Gtv,"County Of Colusa, CA",28,2026-05-12,,14,,,,,,5,1,8,,,,,,,,,,
001Hr000028ZcKu,"City Of Anadarko, OK",28,2026-05-20,,,13,,,,,,,15,,,,,,,,,,
001Hr000028ZdGx,"City Of Holdenville, OK",28,2026-02-25,,,28,,,,,,,,,,,,,,,,,
001Hr000028ZcMH,"City of Denton, TX",28,2026-04-06,,28,,,,,,,,,,,,,,,,,,
001Hr000028Zbpe,"City Of Steamboat Springs, CO",28,2026-05-05,,,,,,,,28,,,,,,,,,,,,
001Hr000028ZcTX,"City Of La Puente, CA",27,2026-02-18,,,,,17,,,,,,10,,,,,,,,,
001Hr000028Zcm0,"City Of Peru, IN",27,2026-06-04,,,,,,,6,,,,,,15,,,6,,,,
001Hr000028ZcRt,"Town Of Breckenridge, CO",27,2026-04-20,,,,,,,,12,12,,3,,,,,,,,,
001Hr000028ZcDa,"City Of Riverbank, CA",27,2025-12-11,,,,,15,,,,,,12,,,,,,,,,
001Hr000028Zcsy,"Village Of Glencoe, IL",27,2026-05-22,1,,5,,,,,,2,,,,19,,,,,,,
001Hr000028Zbng,"City Of Indio, CA",27,2026-05-28,1,9,17,,,,,,,,,,,,,,,,,
001Hr000028ZcFK,"County Of Yuba, CA",27,2026-06-01,,22,,,,,,,,5,,,,,,,,,,
001Hr000028Zc57,"City Of Palo Alto, CA",27,2026-05-12,,19,,,,,,8,,,,,,,,,,,,
001Hr000028Zcg5,"Town Of Lowell, IN",27,2026-05-27,,,,,,,12,,,,,,15,,,,,,,
001Hr000028Zcmq,"City Of Wetumpka, AL",27,2026-05-29,,,,,,,,,,,23,,,,,,,4,,
001Hr000028ZcSH,"City Of South Salt Lake, UT",27,2026-05-28,,,,,,,,18,,,,,9,,,,,,,
001Hr000028Zbyb,"City Of Punta Gorda, FL",27,2026-01-09,,4,,,,,,,,,,23,,,,,,,,
001Hr000028ZbwE,"City Of San Elizario, TX",27,2025-12-16,,,,18,,,,,,,9,,,,,,,,,
001cv00000AuWXk,"Town Of Clermont, NY",27,2026-04-13,,,19,,,,,,,,,8,,,,,,,,
001cv00000AuYMS,"City Of Hot Springs, SD",27,2026-05-27,,,,,,,,,,,,1,,,,26,,,,
001Hr000028ZdF0,"City Of San Gabriel, CA",27,2026-04-15,,3,,,,,,23,,,,1,,,,,,,,
001Hr000028ZdPh,"City of Coeur d'Alene, ID",27,2026-05-08,,,,,,,,21,,,,6,,,,,,,,
001Hr000028ZcMD,"Village Of Royal Palm Beach, FL",27,2026-02-26,,17,,,,,,,,,,10,,,,,,,,
001Hr000028ZdIm,"City Of Richmond, KY",27,2026-04-24,,11,,,,,16,,,,,,,,,,,,,
001Hr000028ZcmT,"City Of Nixa, MO",27,2026-03-13,,,,,,26,,,,,,1,,,,,,,,
001Hr000028ZjNj,"City Of New Rochelle, NY",27,2026-05-12,,,1,,,8,,,,,,,18,,,,,,,
001Hr000028ZcB0,"City Of Sidney, MT",27,2026-02-06,,,,,,,,,,,,1,,,26,,,,,
001cv00000CLwwp,"City Of Tonganoxie, KS",27,2026-02-04,,27,,,,,,,,,,,,,,,,,,
001cv00000AuYmA,"City Of Riverside, MO",27,2026-04-27,,27,,,,,,,,,,,,,,,,,,
001Hr000028Zc8N,"Town Of Clifton Park, NY",27,2026-04-14,,,16,,,2,,,,,,,9,,,,,,,
001cv00000AuaHN,"County Of Mcdowell, NC",27,2026-06-03,22,,,,,5,,,,,,,,,,,,,,
001Hr000028ZbdZ,"City Of North Branch, MN",27,2026-01-08,27,,,,,,,,,,,,,,,,,,,
001cv00000AuXPg,"Town Of Colorado City, AZ",27,2026-02-02,,,,,9,,,,,,,,,,18,,,,,
001Hr000028Zckm,"City Of Goleta, CA",27,2026-05-29,,,,,15,,,12,,,,,,,,,,,,
001Hr000028ZcyL,"City Of Gloucester, MA",27,2026-03-06,,,,,,,5,,22,,,,,,,,,,,
001Hr000028Zcxf,"City Of Campbellsville, KY",27,2026-03-25,,12,,,,,15,,,,,,,,,,,,,
001Hr000028ZcLq,"City Of North Tonawanda, NY",27,2025-12-08,,,27,,,,,,,,,,,,,,,,,
001Hr000028ZcWT,"Town Of Fishkill, NY",27,2026-02-05,,,27,,,,,,,,,,,,,,,,,
001Hr000028ZcFb,"City Of Skiatook, OK",27,2026-03-10,,,26,,,,,,,1,,,,,,,,,,
001Hr000028Zbo6,"Borough Of Columbia, PA",27,2026-01-08,,,,,27,,,,,,,,,,,,,,,
001Hr000028Zbrk,"City Of Coral Gables, FL",27,2026-02-13,27,,,,,,,,,,,,,,,,,,,
001Hr000028ZcCJ,"City Of San Rafael, CA",27,2026-05-22,,,,,22,,,,,5,,,,,,,,,,
001Hr000028Zc7d,City of Montebello,27,2026-03-27,,6,,,,,,21,,,,,,,,,,,,
001Hr000028ZbsA,"City Of Union City, CA",27,2026-02-18,,3,,,,,,24,,,,,,,,,,,,
001Hr000028Zbno,City Of Lynwood,27,2026-03-25,,2,,,,,,25,,,,,,,,,,,,
001Hr000028ZdJu,"City Of Muskegon, MI",27,2026-02-23,27,,,,,,,,,,,,,,,,,,,
001cv00000AuYyr,"Town Of Washington, NY",27,2026-03-26,,,27,,,,,,,,,,,,,,,,,
001Hr000028ZcMc,"Village Of Farmingdale, NY",27,2026-06-02,,,27,,,,,,,,,,,,,,,,,
001Hr000028ZdDS,"Town Of Canton, MA",27,2026-05-28,,,23,,,,,,4,,,,,,,,,,,
001Hr000028Zd0L,"City Of North Adams, MA",27,2026-06-02,,,23,,,,,,,,,,,,4,,,,,
001Hr000028Zc2q,"Town Of Ledgeview, WI",27,2026-06-01,27,,,,,,,,,,,,,,,,,,,
001Hr000028Zcjm,"Town Of Mendon, MA",26,2026-03-02,,,14,,,,,,3,,9,,,,,,,,,
001Hr000028ZcoF,"City Of Northfield, NJ",26,2026-02-18,,,14,,,,,,,,,,12,,,,,,,
001Hr000028ZdhP,"Coconino County, AZ",26,2026-04-29,,,,,6,,,,,,,,20,,,,,,,
001cv00000AuZTw,"Town Of Hickory Creek, TX",26,2026-04-17,,2,,,,,,,,,,,,,24,,,,,
001cv00000AuZTB,"City Of Alvarado, TX",26,2026-05-05,,,,,,,,,,18,,,,,8,,,,,
001Hr000028Zbu6,"City Of Camas, WA",26,2026-03-20,,,,,,,,16,,,,10,,,,,,,,
001Hr000028Zcoe,"City Of Artesia, NM",26,2026-02-10,,,25,,,,,,,,,1,,,,,,,,
001Hr000028ZdiG,"City Of Sioux City, IA",26,2026-03-12,,,,,,18,,,,,,,8,,,,,,,
001Hr000028Zc04,"Village Of Pingree Grove, IL",26,2026-06-04,24,,,,,2,,,,,,,,,,,,,,
001Hr000028Zd7p,"City Of Sedalia, MO",26,2026-02-23,,,,,,25,,,,,,1,,,,,,,,
001Hr000028Zczn,"City Of Jacksonville, AR",26,2026-05-29,,25,,,,,,,,,,,,1,,,,,,
001Hr000028Zc29,"City Of Alamo Heights, TX",26,2025-11-24,,,,7,,,,,,,19,,,,,,,,,
001Hr000028ZdXP,"City Of Malden, MA",26,2025-09-23,,,,,,,,,,,26,,,,,,,,,
001Hr000028ZdQ6,"City Of Newark, OH",26,2026-04-09,,,,15,,,,,,,11,,,,,,,,,
001Hr000028Zbue,"City Of Bartow, FL",26,2026-06-03,,16,,,,,,,,,,2,,,,,,8,,
001Hr000028Zcg8,"City Of Spearfish, SD",26,2026-04-24,,,,,,22,,,,,,4,,,,,,,,
001Hr000028Zbn8,"City Of Hurricane, UT",26,2026-04-24,,,,,,,,15,10,,,,1,,,,,,,
001cv00000CLwww,"Town Of Avon, NY",26,2026-01-29,,,5,,,2,,,,,,,4,,15,,,,,
001Hr000028ZdEM,"City Of Jeffersontown, KY",26,2026-03-10,,19,,,,,7,,,,,,,,,,,,,
001Hr000028ZdZO,"City Of Durant, OK",26,2025-10-21,,26,,,,,,,,,,,,,,,,,,
001Hr000028Zd7Q,"City Of Lavista, NE",26,2026-04-17,,10,,,,16,,,,,,,,,,,,,,
001cv00000AuYvD,"City Of Isle Of Palms, SC",26,2026-06-02,,,,,,,,,,,,3,,10,13,,,,,
001Hr000028Zc58,"City Of Stafford, TX",26,2026-04-30,,,,4,,,,,,9,13,,,,,,,,,
001Hr000028Zcuy,"City Of Caldwell, ID",26,2026-03-17,,,,,10,,,11,,,,5,,,,,,,,
001Hr000028Zcci,"City Of Plattsmouth, NE",26,2026-05-04,,12,,,,14,,,,,,,,,,,,,,
001cv00000Aua5u,"Township Of Orange City, NJ",26,2026-02-23,,26,,,,,,,,,,,,,,,,,,
001cv00000AuZcr,"Village Of Riverdale, IL",26,2025-10-09,26,,,,,,,,,,,,,,,,,,,
001Hr000028ZccZ,"City Of Anderson, CA",26,2026-06-02,,,,,11,,,,,13,,,,,2,,,,,
001cv00000AuZLy,"City Of Rockmart, GA",26,2026-06-03,,,,,,,,,,,,,7,19,,,,,,
001Hr000028ZcSE,"City Of Easley, SC",26,2026-05-29,,,,,,,,,,,,8,,18,,,,,,
001Hr000028ZdXB,"City Of Bixby, OK",26,2026-05-13,,14,,,,,,,,12,,,,,,,,,,
001Hr000028Zd5x,"City Of Traverse City, MI",26,2026-05-22,26,,,,,,,,,,,,,,,,,,,
001Hr000028ZdQ2,"City Of Tecumseh, OK",26,2026-05-05,,15,,,,,,,,11,,,,,,,,,,
001Hr000028ZdFO,"City Of South Pasadena, CA",26,2025-11-18,,,,,26,,,,,,,,,,,,,,,
001Hr000028ZbpW,City of Hayward,26,2026-05-20,,,,,21,,,,,5,,,,,,,,,,
001Hr000028Zc4O,"Town Of Snowflake, AZ",26,2026-04-29,,,,,25,,,,,,,,,,1,,,,,
001Hr000028ZbzR,"City Of Temple, TX",26,2025-12-04,,,26,,,,,,,,,,,,,,,,,
001Hr000028Zc8R,"City Of Bremerton, WA",26,2025-12-08,,,26,,,,,,,,,,,,,,,,,
001Hr000028ZcGr,"Town Of Nantucket, MA",26,2026-06-03,,,11,,,,,,15,,,,,,,,,,,
001Hr000028ZbxJ,"City Of Weatherford, TX",26,2026-06-04,,,1,,,,,,,25,,,,,,,,,,
001Hr000028ZcLo,"City Of Danville, VA",26,2026-02-26,,,,,26,,,,,,,,,,,,,,,
001cv00000bBWY0,"Guilford County, NC",26,2026-04-13,26,,,,,,,,,,,,,,,,,,,
001Hr000028ZdCR,"Town Of Groton, CT",26,2026-04-23,,,26,,,,,,,,,,,,,,,,,
001cv00000iJQC0,"County of Brown, WI",26,2026-06-01,26,,,,,,,,,,,,,,,,,,,
001cv00000AuZnV,"City Of Fergus Falls, MN",25,2026-02-06,23,,,,,,,,,,,2,,,,,,,,
001Hr000028ZcSU,"City Of Buckhannon, WV",25,2026-05-19,,,,12,,,,,,,,10,,,,,3,,,
001Hr000028ZceF,"Township Of Chesterfield, NJ",25,2026-06-03,,,,,,,7,,,,,,18,,,,,,,
001Hr000028Zce7,"Village Of Depew, NY",25,2026-05-15,,,,,,22,,,,,,,3,,,,,,,
001Hr000028ZcMa,"City Of Port Wentworth, GA",25,2026-06-03,,,,,,,,,,,,,5,20,,,,,,
001Hr000028ZcO5,City of Petaluma,25,2026-06-02,,13,,,,,,4,,8,,,,,,,,,,
001Hr000028ZcHs,City of Hanford,25,2026-03-20,,18,,,,,,7,,,,,,,,,,,,
001Hr000028Zboq,"City Of Rockledge, FL",25,2026-02-20,,4,,,,,,,,,,21,,,,,,,,
001Hr000028Zdbs,"County Of Kershaw, SC",25,2026-06-04,,,,,,,,,,,,8,,17,,,,,,
001Hr000028Zciy,"City Of Monticello, KY",25,2026-05-26,,8,,,,,5,,12,,,,,,,,,,,
001Hr000028ZcmU,"City Of Harrah, OK",25,2026-02-26,,9,,,,,,,,6,10,,,,,,,,,
001Hr000028ZcGG,"City Of Cedar Park, TX",25,2026-06-02,,,,,,,,,,6,,19,,,,,,,,
001cv00000AuZp9,"County Of Trinity, CA",25,2026-06-04,,,,,,,,,,19,,6,,,,,,,,
001cv00000AuZN6,"Town Of Ulysses, NY",25,2026-05-22,,,24,,,,,,,,,,1,,,,,,,
001Hr000028ZdJt,"City Of Palm Coast, FL",25,2026-03-13,,5,,,,,,,,,,20,,,,,,,,
001Hr000028ZcrK,"City Of Lexington, NE",25,2026-04-06,,24,,,,1,,,,,,,,,,,,,,
001Hr000028Zd8t,"City Of Grandview, MO",25,2026-02-20,,,,,,15,,,,,,10,,,,,,,,
001Hr000028ZdU3,"City Of Flagstaff, AZ",25,2026-04-29,,,,,14,,,,,,,11,,,,,,,,
001Hr000028ZctT,"City Of Waterford, CA",25,2026-05-22,,9,,,,,,12,,2,,,,,2,,,,,
001Hr000028ZciQ,"City Of Colusa, CA",25,2026-04-27,,,,,20,,,,1,,,,,,4,,,,,
001Hr000028ZbyC,"City Of Del Rio, TX",25,2026-03-26,,,,24,,,,,,,,,,,1,,,,,
001Hr000028ZbwR,"City Of Belton, TX",25,2026-02-23,,,,25,,,,,,,,,,,,,,,,
001cv00000AuaWn,"City Of Flower Mound, TX",25,2026-06-03,,16,,5,,,,,,,,,,,,4,,,,
001Hr000028ZdeT,"City Of Fountain Valley, CA",25,2026-05-13,,,5,,,,,19,,,,1,,,,,,,,
001Hr000028Zccg,"Town Of Siler City, NC",25,2026-05-19,25,,,,,,,,,,,,,,,,,,,
