Account ID,Account Name,Opp Status,Stage,Signal,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR
001Hr000028ZdBD,"City Of Wildomar, CA",Closed Lost,,Lost,,Ryan Minter,1/12/2026,12/15/2025,49500
001Hr000028Zd85,"City Of Wildwood, MO",Closed Lost,,Lost,,Joe del Rosario,5/6/2025,5/1/2025,
001cv00000AuYOK,"City Of Willcox, AZ",Closed Lost,,Lost,,Jenny Allison,11/25/2025,11/6/2025,
001Hr000028ZcRA,"City Of Williamsburg, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,2/25/2026,2/11/2026,
001Hr000028ZcdK,"City Of Williamsburg, VA",Closed Lost,,Lost,,Quinzel Perry,1/7/2025,1/5/2025,
001Hr000028ZcdK,"City Of Williamsburg, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,4/9/2026,2/27/2026,
001Hr000028ZdbF,"City Of Williamsport, PA",Open,Proposal,Mid Funnel,Mid Funnel,Ali Cohen,1/15/2026,1/13/2026,35000
001Hr000028ZcJM,"City Of Willis, TX",Closed Won,,Won,,Asher Rosenfeld,,1/5/2025,13000
001Hr000028ZdLs,"City Of Willowick, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Joe del Rosario,2/18/2025,1/5/2025,
001Hr000028ZcU4,"City Of Willow Park, TX",Closed Lost,,Lost,,Shane Lieberman,1/9/2024,1/5/2025,
001Hr000028ZcU4,"City Of Willow Park, TX",Open,Verbal,Mid Funnel,Mid Funnel,Quinzel Perry,7/10/2025,7/10/2025,31000
001cv000006sb8n,"City Of Wilmer, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Lucy Nemerov,,3/17/2026,
001Hr000028ZcUd,"City Of Wilson, NC",Closed Lost,,Lost,,Nick Martino,11/21/2025,10/24/2025,
001Hr000028Zbt8,"City Of Wilton Manors, FL",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zc1k,"City Of Windcrest, TX",Closed Lost,,Lost,,Emily Murnane,3/2/2026,9/11/2025,
001cv00000AuZMJ,"City Of Winfield, AL",Open,Meeting Booked,Top Funnel,Top of Funnel,Maia Golub,5/28/2026,5/28/2026,
001Hr000028Zcq3,"City Of Winfield, KS",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,2/19/2026,1/29/2026,
001Hr000028ZcJJ,"City Of Winona, MN",Closed Lost,,Lost,,Shane Lieberman,6/12/2024,1/5/2025,10000
001Hr000028ZcJJ,"City Of Winona, MN",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,1/16/2026,1/12/2026,
001Hr000028ZcEJ,"City Of Winslow, AZ",Closed Lost,,Lost,,Ali Cohen,2/27/2026,2/26/2026,12000
001cv00000AuXAm,"City Of Winters, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Lucy Nemerov,2/23/2026,2/13/2026,
001Hr000028ZbwI,"City Of Woodburn, OR",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028ZcoX,"City Of Woodlake, CA",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028ZcZb,"City Of Wood River, IL",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001cv00000AuYv0,"City Of Woodruff, SC",Open,Sales Qualified,Mid Funnel,Mid Funnel,Hugh Bargeron,5/5/2026,4/20/2026,
001Hr000028Zc15,"City Of Woodstock, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/23/2025,
001Hr000028Zc15,"City Of Woodstock, GA",Closed Lost,,Lost,,Hugh Bargeron,4/10/2026,3/31/2026,
001Hr000028Zczi,"City Of Woodward, OK",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,8/27/2025,
001Hr000028Zdbu,"City Of Woonsocket, RI",Closed Lost,,Lost,,Lucy Nemerov,3/26/2026,3/24/2026,
001Hr000028ZdYG,"City Of Worthington, OH",Closed Lost,,Lost,,Granger West,9/30/2024,1/5/2025,
001Hr000028ZdYG,"City Of Worthington, OH",Open,Meeting Booked,Top Funnel,Top of Funnel,Mihir Shah,6/1/2026,5/27/2026,
001Hr000028ZdaW,"City Of Xenia, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,,8/28/2025,
001Hr000028ZdQS,"City Of Yankton, SD",Closed Lost,,Lost,,Joe del Rosario,7/17/2025,7/15/2025,15000
001Hr000028Zjxt,"City of Yonkers, NY",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001Hr000028Zjxt,"City of Yonkers, NY",Open,Initial Interest,Top Funnel,Top of Funnel,Ben Laddis,,5/14/2026,
001Hr000028ZcB7,"City Of Yorba Linda, CA",Closed Lost,,Lost,,Ryan Minter,,10/6/2025,
001Hr000028ZdTA,"City Of York, PA",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,9/17/2025,
001Hr000028ZbzM,"City Of York, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,,4/28/2026,
001Hr000028ZdAx,"City Of Yorkville, IL",Closed Lost,,Lost,,Quinzel Perry,3/3/2025,1/5/2025,39000
001Hr000028Zc5d,"City Of Yuba City, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Joe del Rosario,11/6/2024,1/5/2025,
001Hr000028Zc5d,"City Of Yuba City, CA",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,10/16/2025,10/8/2025,
001Hr000028ZdIL,"City Of Yuma, AZ",Closed Lost,,Lost,,Ali Cohen,2/19/2026,2/12/2026,
001Hr000028ZdQc,"City Of Zanesville, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,10/24/2024,1/5/2025,
001Hr000028ZdQc,"City Of Zanesville, OH",Open,Proposal,Mid Funnel,Mid Funnel,Emily Murnane,5/13/2026,3/27/2026,48000
001cv00000AuYDC,"City Of Zillah, WA",Open,Sales Qualified,Mid Funnel,Mid Funnel,Catherine Silvestri,6/2/2026,5/28/2026,
001Hr000028Zdqq,"Cleveland County, NC",Closed Lost,,Lost,,Harrison Peacock,9/6/2024,1/5/2025,
001Hr000028Zdqq,"Cleveland County, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,2/6/2026,1/20/2026,
001Hr000028ZdhP,"Coconino County, AZ",Open,Meeting Booked,Top Funnel,Top of Funnel,Ali Cohen,5/27/2026,4/30/2026,
001Hr000028ZcqI,"Colts Neck Township, NJ",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001Hr000028Ze4h,"Concord Township (Lake County), OH",Closed Lost,,Lost,,Ali Cohen,2/12/2026,2/4/2026,
001cv00000Gg13V,"County of Aitkin, MN",Closed Lost,,Lost,,Nick Martino,11/7/2025,10/29/2025,
001cv00000AuaDW,"County Of Alexander, NC",Closed Lost,,Lost,,Nick Martino,10/21/2025,10/9/2025,
001cv00000Aua49,"County Of Allen, KY",Closed Lost,,Lost,,Ryan Minter,3/5/2026,12/16/2025,
001cv00000AuZgA,"County Of Amelia, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,2/17/2026,
001cv00000AuaPD,"County Of Apache, AZ",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ali Cohen,4/30/2026,4/28/2026,
001cv00000AuaV0,"County Of Ashtabula, OH",Closed Lost,,Lost,,Granger West,12/18/2024,1/5/2025,
001cv00000AuaV0,"County Of Ashtabula, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/23/2025,
001cv00000AuZXp,"County Of Atkinson, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,4/23/2026,4/20/2026,
001cv00000AuZg1,"County Of Bamberg, SC",Open,Meeting Booked,Top Funnel,Top of Funnel,Joe del Rosario,9/16/2025,8/26/2025,
001cv00000AuZlP,"County Of Barnes, ND",Open,Initial Interest,Top Funnel,Top of Funnel,Blake Anderson,5/14/2026,5/8/2026,
001cv00000AuaHK,"County Of Barren, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,9/11/2025,9/4/2025,
001Hr000028ZbyH,"County Of Beaver, UT",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,
001cv00000AuZuF,"County Of Berrien, GA",Closed Lost,,Lost,,Hugh Bargeron,5/14/2026,5/13/2026,
001cv00000AuaKH,"County Of Boyd, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,8/13/2025,8/5/2025,
001cv00000AuaKH,"County Of Boyd, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,1/26/2026,1/15/2026,
001cv00000Aua2W,"County Of Bremer, IA",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,7/14/2026,5/7/2026,
001cv00000AuZod,"County Of Brown, IN",Closed Lost,,Lost,,Nick Martino,12/4/2025,8/5/2025,
001cv00000AuZod,"County Of Brown, IN",Closed Lost,,Lost,,Sydney Ireland,5/11/2026,4/30/2026,
001cv00000AuZZo,"County Of Brown, KS",Closed Lost,,Lost,,Ryan Minter,1/23/2026,1/6/2026,
001cv00000Aua3z,"County Of Buchanan, IA",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,11/6/2026,5/1/2026,
001cv00000AuZgB,"County Of Buffalo, WI",Closed Lost,,Lost,,Nick Martino,7/15/2025,7/14/2025,
001Hr000028ZdZH,"County Of Bulloch, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,5/29/2025,5/12/2025,
001cv00000AuaAt,"County Of Burke, GA",Closed Lost,,Lost,,Hugh Bargeron,5/19/2026,5/13/2026,
001cv00000AuaR0,"County Of Burke, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/8/2025,
001cv00000AuaJq,"County Of Calaveras, CA",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ryan Minter,1/5/2026,12/8/2025,
001cv00000AuaX9,"County Of Caldwell, NC",Closed Lost,,Lost,,Asher Rosenfeld,,1/5/2025,
001cv00000AuaK2,"County Of Caldwell, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Blake Anderson,5/8/2026,5/7/2026,
001cv00000AuaUm,"County Of Calvert, MD",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,12/15/2025,
001cv00000AuZh6,"County Of Cannon, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,4/7/2026,2/23/2026,
001cv00000AuZlT,"County Of Carbon, MT",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,4/8/2026,
001cv00000AuaNV,"County Of Carter, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,,12/9/2025,
001cv00000AuZoy,"County Of Casey, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,2/2/2026,1/27/2026,
001Hr000028ZdjU,"County Of Catoosa, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,,5/1/2025,
001cv00000AuYdj,"County Of Cavalier, ND",Closed Lost,,Lost,,Blake Anderson,5/13/2026,4/30/2026,
001cv00000AuaKV,"County Of Chambers, TX",Closed Lost,,Lost,,Ryan Minter,1/9/2026,11/5/2025,
001Hr000028ZdlH,"County of Charles, MD",Open,Proposal,Mid Funnel,Mid Funnel,Ali Cohen,11/19/2025,11/10/2025,250000
001cv00000AuZCH,"County Of Charles City, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,10/1/2026,4/20/2026,
001cv00000AuZiq,"County Of Charlton, GA",Closed Lost,,Lost,,Quinzel Perry,7/24/2025,7/25/2025,
001cv00000AuZiq,"County Of Charlton, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,4/14/2026,3/30/2026,
001cv00000Aua0w,"County Of Cherokee, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/21/2025,
001Hr000028ZdpW,"County Of Chester, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,,10/22/2025,
001cv00000AuZdl,"County Of Claiborne, MS",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,9/8/2025,
001cv00000AuaWt,"County Of Clallam, WA",Open,Meeting Booked,Top Funnel,Top of Funnel,Alicia Gopal,8/5/2026,12/8/2025,
001Hr000028ZdYS,"County Of Clarendon, SC",Closed Lost,,Lost,,Nick Martino,10/29/2025,10/15/2025,
001Hr000028ZdYS,"County Of Clarendon, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,3/20/2026,3/10/2026,
001Hr000028ZdWl,"County of Clay, FL",Closed Lost,,Lost,,Granger West,,6/5/2025,
001Hr000028ZdWl,"County of Clay, FL",Open,Demo,Mid Funnel,Mid Funnel,Ryan Minter,2/24/2026,2/4/2026,
001cv00000AuaDw,"County Of Clinton, PA",Open,Sales Qualified,Mid Funnel,Mid Funnel,Sydney Ireland,6/2/2026,6/1/2026,
001cv00000Aua4B,"County Of Coahoma, MS",Closed Lost,,Lost,,Ryan Minter,10/31/2025,10/8/2025,
001Hr000028Zdoe,"County Of Colleton, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zdoe,"County Of Colleton, SC",Open,Meeting Booked,Top Funnel,Top of Funnel,Hugh Bargeron,6/9/2026,6/2/2026,
001cv00000AuaOR,"County Of Columbia, NY",Closed Lost,,Lost,,Alicia Gopal,11/14/2025,11/12/2025,
001cv00000B2Gtv,"County Of Colusa, CA",Open,Meeting Booked,Top Funnel,Top of Funnel,Lucy Nemerov,5/12/2026,5/8/2026,
001cv00000AuZRb,"County Of Conejos, CO",Closed Lost,,Lost,,Jenny Allison,10/7/2025,9/29/2025,
001cv00000AuaGN,"County Of Cooke, TX",Closed Lost,,Lost,,Ryan Minter,9/16/2025,9/15/2025,
001cv00000AuYSs,"County Of Costilla, CO",Closed Lost,,Lost,,Jenny Allison,10/27/2025,10/21/2025,22000
001cv00000Aua6D,"County Of Cowley, KS",Open,Meeting Booked,Top Funnel,Top of Funnel,Maia Golub,5/29/2026,5/29/2026,
001cv00000AuZbX,"County Of Crawford, GA",Closed Lost,,Lost,,Quinzel Perry,8/11/2025,8/7/2025,
001cv00000AuZbX,"County Of Crawford, GA",Closed Lost,,Lost,,Hugh Bargeron,5/19/2026,5/14/2026,
001cv00000AuaOZ,"County Of Cumberland, TN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,3/9/2026,3/5/2026,
001cv00000AuZjt,"County Of Cumberland, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,2/26/2026,
001cv00000AuZYB,"County Of Custer, SD",Closed Lost,,Lost,,Joe del Rosario,7/29/2025,7/29/2025,
001cv00000Aua5g,"County Of Daviess, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,3/9/2026,3/6/2026,
001cv00000AuaBL,"County Of Decatur, IN",Closed Lost,,Lost,,Sydney Ireland,1/28/2026,1/27/2026,
001cv00000AuZnA,"County Of Dickenson, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,3/13/2026,3/10/2026,
001cv00000AuZNK,"County Of Dickey, ND",Open,Meeting Booked,Top Funnel,Top of Funnel,Blake Anderson,6/17/2026,5/7/2026,
001Hr000028ZdgD,"County Of Dillon, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Granger West,,1/15/2025,
001cv00000AuZrc,"County Of Dixie, FL",Closed Lost,,Lost,,Joe del Rosario,9/4/2025,8/20/2025,
001Hr000028Zbxx,"County Of Duchesne, UT",Closed Lost,,Lost,,Troy LeCaire,,1/5/2025,27000
001Hr000028Zbxx,"County Of Duchesne, UT",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,1/8/2026,12/2/2025,
001cv00000AuZk5,"County Of Duval, TX",Open,Initial Interest,Top Funnel,Top of Funnel,Blake Anderson,5/13/2026,5/8/2026,
001cv00000AuaOI,"County Of Eddy, NM",Open,Sales Qualified,Mid Funnel,Mid Funnel,Alicia Gopal,3/31/2026,3/23/2026,
001cv00000AuaBr,"County Of Elbert, CO",Closed Lost,,Lost,,Leila Assil,10/2/2025,9/18/2025,
001cv00000KQxSL,"County of Elkhart, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,11/5/2025,10/10/2025,
001cv00000AuaN0,"County Of Elko, NV",Open,Meeting Booked,Top Funnel,Top of Funnel,Ali Cohen,6/10/2026,6/1/2026,
001cv00000AuYPn,"County Of Emmons, ND",Open,Initial Interest,Top Funnel,Top of Funnel,Blake Anderson,5/13/2026,5/11/2026,
001cv00000AuaGm,"County Of Erath, TX",Closed Lost,,Lost,,Ryan Minter,9/29/2025,9/25/2025,
001cv00000AuZna,"County Of Estill, KY",Closed Lost,,Lost,,Sydney Ireland,1/20/2026,1/15/2026,
001cv00000AuZsz,"County Of Fayette, IA",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,6/4/2026,5/13/2026,
001cv00000AuZoe,"County Of Floyd, VA",Closed Lost,,Lost,,Ali Cohen,4/14/2026,4/9/2026,
001cv00000Aua5z,"County Of Ford, KS",Closed Lost,,Lost,,Ryan Minter,8/5/2025,8/4/2025,
001cv00000AuaWr,"County Of Forrest, MS",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,12/9/2025,12/5/2025,
001cv00000AuaA8,"County Of Franklin, IN",Open,Meeting Booked,Top Funnel,Top of Funnel,Sydney Ireland,5/26/2026,5/11/2026,
001cv00000AuaGh,"County Of Franklin, TN",Closed Lost,,Lost,,Jenny Allison,1/8/2026,11/26/2025,
001cv00000Aua3f,"County Of Fulton, IN",Closed Lost,,Lost,,Quinzel Perry,11/4/2025,10/27/2025,
001cv00000Aua3f,"County Of Fulton, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,1/26/2026,1/8/2026,
001Hr000028Zd94,"County of Gadsden, FL",Closed Lost,,Lost,,Ryan Minter,4/16/2026,4/14/2026,
001cv00000AuZdR,"County Of Gallatin, KY",Closed Lost,,Lost,,Sydney Ireland,4/1/2026,1/15/2026,
001Hr000028Zd4J,"County of Garfield, CO",Closed Lost,,Lost,,Leila Assil,6/13/2025,5/14/2025,60000
001cv00000AuaDC,"County Of Geary, KS",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,4/17/2026,
001cv00000AuaUt,"County Of Geauga, OH",Open,Initial Interest,Top Funnel,Top of Funnel,Emily Murnane,12/5/2025,10/22/2025,
001Hr000028ZdP7,"County Of Georgetown, SC",Closed Lost,,Lost,,Harrison Peacock,7/1/2025,6/4/2025,
001cv00000AuZuR,"County Of Gilchrist, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,1/21/2026,
001cv00000Aua0j,"County Of Glenn, CA",Closed Lost,,Lost,,Liam Shaw,8/29/2024,1/5/2025,19999
001cv00000Aua0j,"County Of Glenn, CA",Open,Proposal,Mid Funnel,Mid Funnel,Ryan Minter,11/21/2025,11/18/2025,26000
001cv00000AuaKI,"County Of Goodhue, MN",Closed Lost,,Lost,,Leila Assil,5/14/2025,5/13/2025,
001cv00000AuaKI,"County Of Goodhue, MN",Closed Lost,,Lost,,Nick Martino,12/15/2025,12/8/2025,
001cv00000AuaNv,"County Of Gordon, GA",Closed Lost,,Lost,,Liam Shaw,5/20/2024,1/5/2025,
001cv00000AuZib,"County Of Goshen, WY",Open,Meeting Booked,Top Funnel,Top of Funnel,Catherine Silvestri,6/24/2026,5/26/2026,
001cv00000AuZVd,"County Of Graham, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,1/27/2026,1/15/2026,
001cv00000AuaPM,"County Of Grant, IN",Open,Initial Interest,Top Funnel,Top of Funnel,Quinzel Perry,9/15/2025,8/6/2025,
001cv00000AuZQl,"County Of Grant, OR",Closed Lost,,Lost,,Andy Blakely,6/24/2025,6/12/2025,
001cv00000AuZxP,"County Of Greene, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,4/22/2026,3/23/2026,
001cv00000AuZsx,"County Of Green Lake, WI",Open,Initial Interest,Top Funnel,Top of Funnel,Nick Martino,11/17/2025,11/10/2025,
001Hr000028Zj4y,"County Of Greenup, KY",Closed Lost,,Lost,,Liam Shaw,4/18/2024,1/5/2025,
001Hr000028Zj4y,"County Of Greenup, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,1/30/2026,1/15/2026,
001cv00000Aua1K,"County Of Grimes, TX",Closed Lost,,Lost,,Lucy Nemerov,6/2/2026,5/14/2026,
001cv00000AuZtV,"County Of Gunnison, CO",Closed Lost,,Lost,,Jenny Allison,3/17/2026,3/3/2026,
001cv00000Aua5n,"County Of Halifax, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,4/20/2026,
001cv00000AuaOU,"County Of Hall, NE",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,9/17/2026,4/30/2026,
001cv00000Aua2m,"County Of Hardee, FL",Closed Lost,,Lost,,Ryan Minter,3/17/2026,3/17/2026,
001cv00000AuZr8,"County Of Hardin, IA",Open,Meeting Booked,Top Funnel,Top of Funnel,Ben Laddis,6/24/2026,5/27/2026,
001cv00000AuZso,"County Of Harrison, KY",Open,Initial Interest,Top Funnel,Top of Funnel,Sydney Ireland,5/12/2026,5/8/2026,
001cv00000AuaP4,"County Of Harrison, WV",Closed Won,,Won,,Shane Lieberman,10/17/2024,1/5/2025,48000
001cv00000EF8QI,"County of Hawaii, HI",Open,Demo,Mid Funnel,Mid Funnel,Andy Blakely,10/10/2025,7/16/2025,
001cv00000AuZtq,"County Of Haywood, TN",Closed Lost,,Lost,,Jenny Allison,12/4/2025,12/3/2025,19000
001cv00000AuZak,"County Of Heard, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,5/6/2026,5/6/2026,
001cv00000AuZak,"County Of Heard, GA",Open,Demo,Mid Funnel,Mid Funnel,Hugh Bargeron,5/21/2026,5/11/2026,
001cv00000AuWrf,"County Of Highland, VA",Closed Lost,,Lost,,Ali Cohen,4/2/2026,3/23/2026,8000
001cv00000bBWEu,"County of Highlands, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,7/14/2026,4/15/2026,
001cv00000AuaLV,"County Of Hoke, NC",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001cv00000Aua37,"County Of Holmes, FL",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,2/5/2026,
001cv00000AuZcQ,"County Of Holt, NE",Closed Lost,,Lost,,Ryan Minter,1/13/2026,12/18/2025,
001cv00000AuaHV,"County Of Hopkins, KY",Closed Lost,,Lost,,Ryan Minter,9/11/2025,7/1/2025,
001Hr000028Zdhu,"County Of Houghton, MI",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,5/14/2026,5/4/2026,
001cv00000AuZCu,"County Of Huerfano, CO",Open,Initial Interest,Top Funnel,Top of Funnel,Jenny Allison,9/16/2025,9/12/2025,
001cv00000AuaQa,"County Of Indiana, PA",Closed Lost,,Lost,,Sydney Ireland,6/3/2026,6/2/2026,
001Hr000028ZdRJ,"County of Indian River, FL",Open,Verbal,Mid Funnel,Mid Funnel,Joe del Rosario,8/8/2025,6/3/2025,215368
001cv00000AuaQz,"County Of Island, WA",Closed Lost,,Lost,,Alicia Gopal,12/10/2025,12/8/2025,
001cv00000AuZt5,"County Of Jackson, IA",Closed Lost,,Lost,,Joe del Rosario,8/27/2025,8/12/2025,33000
001cv00000AuaJk,"County Of Jackson, IN",Open,Demo,Mid Funnel,Mid Funnel,Sydney Ireland,2/20/2026,2/19/2026,
001cv00000AuaNN,"County Of Jefferson, TN",Closed Lost,,Lost,,Sydney Ireland,3/11/2026,3/4/2026,
001Hr000028Zd8W,"County Of Jones, GA",Closed Lost,,Lost,,Quinzel Perry,5/15/2025,5/12/2025,
001Hr000028Zd8W,"County Of Jones, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,,1/8/2026,
001cv00000AuZXX,"County Of Keith, NE",Open,Proposal,Mid Funnel,Mid Funnel,Catherine Silvestri,3/12/2026,3/5/2026,14000
001Hr000028Zdbs,"County Of Kershaw, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Asher Rosenfeld,,1/5/2025,
001Hr000028Zdbs,"County Of Kershaw, SC",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,,4/28/2026,
001cv00000AuVkr,"County Of Klamath, OR",Open,Demo,Mid Funnel,Mid Funnel,Catherine Silvestri,4/27/2026,4/24/2026,
001cv00000Aua7x,"County Of Kleberg, TX",Closed Lost,,Lost,,Lucy Nemerov,4/17/2026,4/14/2026,
001cv00000Aua8j,"County Of Lafayette, MO",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,9/17/2025,9/12/2025,
001cv00000AuZR3,"County Of Lake, CO",Closed Lost,,Lost,,Shane Lieberman,6/3/2025,6/3/2025,
001cv00000AuZR3,"County Of Lake, CO",Open,Initial Interest,Top Funnel,Top of Funnel,Alicia Gopal,1/27/2026,1/15/2026,
001cv00000AuZlU,"County Of Lake, SD",Open,Sales Qualified,Mid Funnel,Mid Funnel,Blake Anderson,5/5/2026,5/4/2026,
001cv00000AuaP6,"County Of Lamar, MS",Closed Lost,,Lost,,Ryan Minter,12/12/2025,12/5/2025,
001cv00000AuZlf,"County Of Lancaster, VA",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,2/19/2026,
001cv00000AuZkJ,"County Of Lanier, GA",Closed Lost,,Lost,,Hugh Bargeron,4/23/2026,4/16/2026,
001cv00000AuZqs,"County Of La Paz, AZ",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ali Cohen,11/12/2025,10/21/2025,
001cv00000AuaKd,"County Of Laurens, GA",Open,Proposal,Mid Funnel,Mid Funnel,Hugh Bargeron,4/15/2026,4/13/2026,18000
001cv00000AuaWJ,"County Of Lea, NM",Closed Lost,,Lost,,Quinzel Perry,7/30/2025,7/23/2025,
001cv00000Aua5b,"County Of Lee, IA",Open,Proposal,Mid Funnel,Mid Funnel,Jason Ginsberg,2/9/2026,2/8/2026,12000
001cv00000Aua5w,"County Of Lee, IL",Closed Lost,,Lost,,Quinzel Perry,6/26/2025,6/5/2025,26000
001cv00000AuaWG,"County Of Lewis And Clark, MT",Open,Initial Interest,Top Funnel,Top of Funnel,Ali Cohen,,10/24/2025,
001cv00000FOj8H,"County of Lexington, SC",Open,Sales Qualified,Mid Funnel,Mid Funnel,Ryan Minter,3/6/2026,3/5/2026,
001cv00000FOj8H,"County of Lexington, SC",Open,Meeting Booked,Top Funnel,Top of Funnel,Hugh Bargeron,6/4/2026,6/1/2026,
001cv00000AuaRA,"County Of Lincoln, NC",Closed Lost,,Lost,,Nick Martino,7/28/2025,7/23/2025,
001cv00000AuaCz,"County Of Lincoln, TN",Closed Won,,Won,,Sydney Ireland,2/23/2026,2/19/2026,15000
001cv00000AuZk2,"County Of Linn, KS",Open,Meeting Booked,Top Funnel,Top of Funnel,Ryan Minter,10/16/2025,10/8/2025,
001cv00000AuZri,"County Of Long, GA",Open,Initial Interest,Top Funnel,Top of Funnel,Hugh Bargeron,6/5/2026,6/1/2026,
001cv00000JFkkO,"County of Lorain, OH",Closed Lost,,Lost,,Emily Murnane,11/20/2025,11/10/2025,
001cv00000AuaNs,"County Of Lowndes, MS",Open,Initial Interest,Top Funnel,Top of Funnel,Ryan Minter,,8/11/2025,
001Hr000028ZjNF,"County Of Luna, NM",Open,Initial Interest,Top Funnel,Top of Funnel,Harrison Peacock,10/11/2024,1/5/2025,
